,Zone,Food Wrappers,Miles,Latitude,Longitude,Wildlife,Pollution,Terrain,Population,Volunteers
6807,"Orleans Parish, New Orleans, LA, USA",1,1.0,29.946307799475,-90.082377292773,138,8084,13.653271739047037,6046016,1209
1226,"Nueces County, TX, USA",163,1.5,27.62298551382,-97.21038035162,87,6261,21.622638095474585,2494422,498
5974,"San Mateo County, CA, USA",35,1.4128,37.54683,-122.5141,8,3135,0.7564336133091374,7237370,1447
990,"Westchester County, NY, USA",7,0.0179,40.99984,-73.87544,85,5083,4.088951638997801,7149925,1429
7212,"Washington, DC, USA",0,0.0063,38.91175,-77.0208,37,9906,2.4029217130701577,8678626,1735
7789,"San Diego County, CA, USA",19,0.1909,32.75997,-117.25113,96,1769,9.587388449990653,7853477,1570
13923,"Pinellas County, FL, USA",23,1.2988,27.93405,-82.75646,127,7992,7.217606583799934,9904308,1980
11814,"Franklin County, FL, USA",0,0.0144,29.72082,-84.98863,38,3298,20.988922371783147,5890127,1178
12315,"Palm Beach County, FL, USA",2,0.01,26.7830054,-80.0461735,99,239,20.812545205735987,8732606,1746
3227,"Richmond County, Staten Island, NY, USA",1,0.1944,40.51245,-74.193,145,7458,18.851634863493267,5577314,1115
6848,"Charlotte County, FL, USA",4,0.75,26.939040368111,-82.051085093154,62,2186,23.415535976069,6584509,1316
7388,"Pinellas County, FL, USA",21,0.0563,27.64863,-82.67581,37,7717,0.05011439476763947,9904308,1980
5058,"Pasco County, FL, USA",2,0.0299,28.25355,-82.75701,88,9609,24.399461290243945,2975377,595
1204,"Prince George's County, MD, USA",3,0.7788,38.99322,-76.94395,69,11660,20.679590922053936,9078080,1815
13377,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,38,11874,20.679373741906875,10409900,2081
12888,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,95,6596,4.1733669669547995,10409900,2081
12415,"San Francisco County, CA, USA",444,1.0,37.774836572598,-122.51255255314,56,3992,19.23812722996829,1677439,335
14449,"Liberty County, GA, USA",0,0.1,31.798571,-81.644946,120,11200,12.465299218329193,7707685,1541
14034,"Douglas County, NE, USA",0,0.25,41.31749,-96.125311,16,7700,14.95594881518343,10514390,2102
5862,"Los Angeles County, CA, USA",5,1.2728,34.08054,-118.22538,62,1405,14.556151096279311,1214104,242
14402,"Glynn County, GA, USA",0,2.0,31.13738,-81.408869,56,8859,13.127097953608382,8314274,1662
13843,"King County, WA, USA",2,0.0029,47.40721,-122.33088,4,11159,10.48695591570995,2726805,545
14771,"Palm Beach County, FL, USA",0,0.0,26.42408,-80.09855,44,5191,0.5729203343887711,8732606,1746
15394,"Allegheny County, PA, USA",0,0.25,40.436885,-80.010412,82,4416,19.80728900231507,8659794,1731
7870,"Lucas County, OH, USA",205,0.5,41.610749620507,-83.705308498314,124,2244,22.257244375358802,3597514,719
436,"Los Angeles County, CA, USA",7,0.2878,33.71138,-118.28418,78,1852,25.089174913563333,1214104,242
10990,"Los Angeles County, CA, USA",5,0.0092,34.20314,-118.57321,3,11785,19.445703482272407,1214104,242
11192,"Kenai Peninsula Borough, AK, USA",6,1.0,59.632743813345,-151.49597321123,108,1851,3.9947525702529547,2153951,430
4984,"Orleans Parish, New Orleans, LA, USA",5,0.4423,30.02043,-90.1128,42,10886,19.800076888711466,6046016,1209
15685,"Suffolk County, NY, USA",72,0.225,40.95673,-73.14327,140,9591,9.865643325508142,9280308,1856
13424,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,113,6375,22.72522434478337,10409900,2081
1712,"Dane County, WI, USA",0,0.0343,43.03709,-89.51055,65,11589,11.4063258323407,9840982,1968
7492,"Charleston County, SC, USA",0,3.5587,32.55994,-80.19174,53,3800,3.9139299784604966,4774582,954
8144,"Clark County, WA, USA",0,2.0,45.785248495642,-122.75519348401,88,5701,24.947651256196316,12265879,2453
6005,"San Diego County, CA, USA",7,0.0314,33.10413,-117.08384,100,6934,1.61726505903771,7853477,1570
7966,"Lucas County, OH, USA",308,1.0,41.670575731997,-83.587086417108,30,7984,4.6315084792346,3597514,719
7065,"Los Angeles County, CA, USA",12,0.0092,34.12168,-118.06445,76,6800,6.117638503711312,1214104,242
7625,"Washington County, ME, USA",0,0.5,44.942986787108,-67.14906713841,28,3349,24.3419192614209,6796551,1359
11913,"San Diego County, CA, USA",0,1.3835,32.86359,-117.25383,10,5696,1.9207985464852464,7853477,1570
13057,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,134,10136,7.953661674861176,10409900,2081
2873,"Los Angeles County, CA, USA",8,1.5271,33.87063,-118.40455,75,1186,13.727740231527394,1214104,242
12327,"San Luis Obispo County, CA, USA",247,2.0,35.178989666834,-120.73570008499,77,6626,20.741615648193243,9389152,1877
14025,"Douglas County, NE, USA",0,0.25,41.259476,-96.024215,80,3558,9.976169357119316,10514390,2102
3020,"Pinellas County, FL, USA",5,1.2605,27.73249,-82.74755,145,8661,1.6582983413705177,9904308,1980
4399,"Miami-Dade County, FL, USA",0,0.0156,25.50367,-80.41385,40,8635,24.087793632551683,4518308,903
14001,"Jasper County, IA, USA",0,0.25,41.794433,-93.160209,52,8,11.383938735894652,7246436,1449
13208,"Broward County, FL, USA",0,0.0721,26.04263,-80.11349,105,11607,18.06606940334043,2737526,547
10048,"Baraga County, MI, USA",5,1.0,46.75203,-88.48901,123,2023,15.939306123483249,5411468,1082
10743,"New York County, New York, NY, USA",2,0.0056,40.76817,-73.98316,69,12307,2.7725711838382527,3035344,607
11849,"Palm Beach County, FL, USA",0,0.4822,26.46899,-80.05692,135,8032,16.88687468177089,8732606,1746
2219,"Pinellas County, FL, USA",13,2.6181,27.68937,-82.7384,25,4814,24.94766626611527,9904308,1980
1118,"Worcester County, MA, USA",0,0.0,42.12733,-71.87914,92,11508,2.316495206654203,10324437,2064
11779,"Los Angeles County, CA, USA",1,0.33399999999999996,33.87129,-118.40484,17,2977,24.621133059981965,1214104,242
3502,"Pinellas County, FL, USA",33,1.0356,27.68791,-82.73839,105,7236,4.423481387797257,9904308,1980
7089,"Los Angeles County, CA, USA",7,0.011000000000000001,34.11298,-118.19025,54,10657,19.02601125431361,1214104,242
3829,"Miami-Dade County, FL, USA",4,0.05,25.722716150562,-80.46274941945,136,2575,4.239909641081677,4518308,903
15279,"Pinellas County, FL, USA",17,1.2179,28.05717,-82.80849,126,4709,15.663996998344622,9904308,1980
15411,"Monroe County, PA, USA",0,0.25,41.067957,-75.33116,112,873,3.911135867072167,1895236,379
9618,"Cuyahoga County, OH, USA",0,0.1,41.49944,-81.715,124,10137,17.187292440541494,11208521,2241
8150,"Boulder County, CO, USA",2,0.0,40.01273,-105.29292,69,8811,4.138023974853604,11977115,2395
6386,"Hernando County, FL, USA",2,0.0,28.49183,-82.4749,147,5148,16.313752233077786,10114599,2022
12065,"Loudoun County, VA, USA",4,1.5944,38.90898,-77.48901,125,4384,24.03171648744248,5797013,1159
3008,"Pinellas County, FL, USA",5,1.2605,27.73249,-82.74755,36,10653,6.231104955959101,9904308,1980
6598,"San Diego County, CA, USA",7,1.3924,32.58595,-117.12909,20,4064,2.96379585161967,7853477,1570
2087,"Brunswick County, NC, USA",0,1.0167,33.86822,-78.50132,143,4555,21.486197774347726,1486845,297
4067,"Palm Beach County, FL, USA",0,0.0924,26.46894,-80.05687,108,12155,4.24146311930088,8732606,1746
10623,"Washington County, RI, USA",9,0.0,41.38709,-71.4802,110,11902,7.785406428561262,5048667,1009
2034,"Pinellas County, FL, USA",21,1.1356,27.73455,-82.7513,137,10517,22.36406174833631,9904308,1980
3962,"New London County, CT, USA",1,0.0073,41.28351,-72.26219,71,7971,3.7502881621191118,5530638,1106
12469,"Virginia Beach, VA, USA",4,0.0,36.77499,-75.96014,78,5120,7.574793558634277,8317810,1663
5499,"Dupage County, IL, USA",47,0.2253,41.72716,-88.1132,85,4791,12.877342315707276,7730115,1546
8058,"Miami-Dade County, FL, USA",395,1.8642,25.72624,-80.2306,93,477,8.16951222493734,4518308,903
7135,"Queen Anne's County, MD, USA",47,0.25,38.98721053426,-76.306156191712,32,4222,12.720809468179965,3844971,768
5226,"Kings County, Brooklyn, NY, USA",50,0.0263,40.58274,-73.91953,150,2217,22.298526618010676,4380429,876
5057,"Indian River County, FL, USA",4,1.0585,27.63231,-80.35223,79,10721,21.763209725947153,4124460,824
6162,"Los Angeles County, CA, USA",8,2.487,34.14516,-118.11615,41,12343,9.961130811753488,1214104,242
78,"Miami-Dade County, FL, USA",2,0.0286,25.92183,-80.12376,32,4113,7.377307551265799,4518308,903
4650,"Indian River County, FL, USA",7,1.2556,27.6493,-80.35525,76,3447,0.5062290358748617,4124460,824
11246,"Washington County, RI, USA",38,0.0029,41.48362,-71.53965,94,3345,19.203377995412044,5048667,1009
2005,"Colleton County, SC, USA",6,1.4094,32.48283,-80.32524,144,9512,4.752621642760406,6327439,1265
5778,"Orange County, CA, USA",2,0.6218,33.47657,-117.72155,64,4708,18.290402284806603,6304735,1260
12682,"Hillsborough County, FL, USA",120,0.4072,27.87501,-82.51647,133,8030,3.674578293186687,2408043,481
10503,"Los Angeles County, CA, USA",0,0.0095,34.20779,-118.56167,59,16,4.919202892630475,1214104,242
12076,"Fairfax County, VA, USA",7,0.0894,38.88415,-77.21845,10,6030,16.735892609397812,4147338,829
13658,"San Diego County, CA, USA",2,0.591,32.86347,-117.25354,78,7988,0.7850063842212646,7853477,1570
6348,"Jefferson County, WA, USA",30,0.0035,48.10923,-122.76931,26,5935,7.295538002615582,5289155,1057
1814,"Miami-Dade County, FL, USA",0,0.028999999999999998,25.68145,-80.46983,145,2766,11.45626558534483,4518308,903
13279,"San Diego County, CA, USA",16,0.2132,32.75998,-117.2511,82,11830,21.82170281896655,7853477,1570
11695,"Franklin County, MA, USA",8,3.0,42.496336,-72.569125,5,4064,7.932675954107768,9408131,1881
13489,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,64,9924,8.671574156928138,10409900,2081
7127,"Queen Anne's County, MD, USA",95,0.5,38.989466355,-76.328540761819,53,705,15.458080049749041,3844971,768
866,"Charleston County, SC, USA",5,0.0,32.67183,-79.9476,121,11279,21.406887539225966,4774582,954
4380,"Delaware County, OH, USA",8,0.4828,40.23973,-82.9642,77,11657,16.107497448440892,8733920,1746
8284,"Santa Cruz County, CA, USA",66,0.0,36.92207,-121.77276,123,5876,4.690398203941118,9311168,1862
4549,"Martin County, FL, USA",0,4.2824,27.18965,-80.16059,67,3454,5.821284136053715,1363198,272
11874,"Pinellas County, FL, USA",0,0.0,27.74957,-82.74894,75,12125,1.6132984959647354,9904308,1980
14014,"Douglas County, NE, USA",0,0.25,41.286459,-96.08862,38,467,18.86956495016935,10514390,2102
8282,"Kent County, RI, USA",89,1.0,41.71766808641,-71.357445714928,98,8739,11.478451492664945,3765194,753
1005,"Sarasota County, FL, USA",0,0.0095,27.15649,-82.47165,113,11409,0.13880472819519832,12128650,2425
13217,"Los Angeles County, CA, USA",5,1.3263,33.87086,-118.40463,30,9609,12.09150758526383,1214104,242
3795,"Brazoria County, TX, USA",3,0.0,29.49953,-95.39422,80,10611,22.295089763365148,10194627,2038
7590,"Lincoln County, OR, USA",0,2.0,44.311771714153,-124.10417733862,68,4612,22.233158979432567,3663964,732
8720,"Virginia Beach, VA, USA",0,0.0067,36.90853,-76.08856,74,7777,3.60209724682008,8317810,1663
2598,"Horry County, SC, USA",3,0.0793,33.60352,-78.98365,37,8308,23.977007106214714,10311923,2062
2651,"Okaloosa County, FL, USA",23,0.0,30.37942,-86.39934,84,10962,19.591882830875566,12234950,2446
5967,"Brevard County, FL, USA",0,0.026000000000000002,28.38706,-80.59774,130,8597,12.791340457023807,10924815,2184
6365,"Anchorage, AK, USA",22,1.1434,61.20838,-149.92113,101,8324,23.69258478689897,3382776,676
5948,"Orange County, CA, USA",10,0.0121,33.64825,-117.98944,146,4665,16.20120752102505,6304735,1260
1271,"San Diego County, CA, USA",6,0.0,32.76194,-117.25037,50,9254,5.061907945755325,7853477,1570
2602,"Colleton County, SC, USA",2,0.0071,32.50473,-80.29487,112,7816,10.528929597931485,6327439,1265
11720,"Hartford County, CT, USA",0,0.5,41.749871,-72.650974,111,6972,11.822045684037354,9827347,1965
11189,"Ventura County, CA, USA",1704,3.0,34.18259934212,-119.23580847582,21,360,16.128647893324292,11216018,2243
3006,"Pinellas County, FL, USA",5,1.2605,27.73249,-82.74755,44,9815,11.413399728084157,9904308,1980
6504,"Lane County, OR, USA",5,0.0327,44.02567,-123.07768,57,473,10.367737165953551,6802530,1360
8816,"Suffolk County, NY, USA",50,1.5,40.961937944941,-72.791822958165,100,8473,4.77441249438969,9280308,1856
7804,"Dare County, NC, USA",2,2.123,35.85631,-75.56871,143,5254,4.072734368403546,467379,93
13460,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,113,6008,11.297580315127,10409900,2081
2746,"Colleton County, SC, USA",5,0.335,32.48209,-80.3261,49,1437,14.143900807973441,6327439,1265
13205,"Dare County, NC, USA",1,0.0,35.23081,-75.62923,6,920,13.581562709527327,467379,93
9757,"Leelanau County, MI, USA",0,0.1,44.95075,-85.80632,67,2348,1.3960849741929975,9538233,1907
8286,"Santa Barbara County, CA, USA",53,2.0,34.415704925349,-119.63728774656,14,8015,14.957328788879817,7045521,1409
1787,"Miami-Dade County, FL, USA",7,0.0966,25.71943,-80.25845,69,4689,22.513524306924896,4518308,903
14790,"Miami-Dade County, FL, USA",17,0.0582,25.73197,-80.23303,66,9876,12.450891619302087,4518308,903
8583,"Palm Beach County, FL, USA",0,2.0,26.708873287558,-80.047955684393,37,1128,12.539976011339267,8732606,1746
6825,"Indian River County, FL, USA",0,0.02,27.59202,-80.43327,17,281,3.3282464256524915,4124460,824
14348,"Mendocino County, CA, USA",2,0.25,39.376635267656,-123.81789010273,132,10381,5.3755424973167445,9863517,1972
4978,"Pasco County, FL, USA",1,5.3735,28.19302,-82.78638,61,987,1.5990372929395518,2975377,595
12547,"Virginia Beach, VA, USA",4,0.0,36.77499,-75.96014,25,9506,4.2355009878478045,8317810,1663
6935,"Rockingham County, NH, USA",36,0.75,42.911012601793,-70.812487927801,142,823,12.533748963902182,5146074,1029
4183,"King County, WA, USA",5,0.0,47.40298,-122.33003,88,3891,2.1239245622231953,2726805,545
12313,"Maui County, HI, USA",0,0.01,20.69054025,-156.4442955,130,10033,10.20936313777297,5575846,1115
12901,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,49,9293,24.578466145329937,10409900,2081
14880,"Santa Barbara County, CA, USA",25,0.25,34.425609229497,-119.70829819255,146,3969,13.198940266102788,7045521,1409
14091,"Douglas County, NE, USA",0,0.25,41.323831,-96.04498,17,3893,20.674617290499643,10514390,2102
6136,"Los Angeles County, CA, USA",5,0.2253,34.01225,-118.49475,31,7139,13.806670691418507,1214104,242
7192,"Rockingham County, NH, USA",11,0.25,43.046871092464,-70.716606929253,102,1726,7.865349567274694,5146074,1029
7437,"Henrico County, VA, USA",50,0.0399,37.62797,-77.51017,91,12289,3.0863456141858423,11732775,2346
9305,"Erie County, NY, USA",100,0.5,42.887,-78.8902,114,2980,3.3547671934336996,7512282,1502
13122,"Baldwin County, AL, USA",1,0.0,30.27884,-87.53179,44,2181,22.557623937436638,11219138,2243
13468,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,117,11984,3.592448504511742,10409900,2081
15118,"Santa Barbara County, CA, USA",35,0.25,34.419201059459,-119.68439201496,139,3599,15.87385019503104,7045521,1409
13427,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,76,3214,7.974479714095247,10409900,2081
1244,"Broward County, FL, USA",0,0.0,26.10227,-80.21943,8,7466,0.750592581341997,2737526,547
12833,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,30,3273,9.058241262870833,10409900,2081
3095,"Pinellas County, FL, USA",5,1.2605,27.73249,-82.74755,35,8624,16.36226632203118,9904308,1980
11444,"San Mateo County, CA, USA",0,0.5,37.544773701122,-122.51651629266,45,3772,9.82638284250992,7237370,1447
10416,"Pinellas County, FL, USA",5,2.5721,27.68817,-82.73802,142,8626,12.842028825552019,9904308,1980
4603,"Palm Beach County, FL, USA",1,0.7627,26.93876,-80.07134,103,465,18.199928282723157,8732606,1746
13350,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,92,11182,10.515464080681967,10409900,2081
11518,"San Mateo County, CA, USA",2,0.25,37.452493055114,-122.44514212275,105,10901,12.468207990835513,7237370,1447
14765,"Hillsborough County, FL, USA",322,2.0,27.96579200368,-82.475107111009,91,7478,0.8260658666203927,2408043,481
6174,"San Francisco County, CA, USA",7,0.0547,37.72273,-122.39295,59,10591,13.101582189686003,1677439,335
15431,"Allegheny County, PA, USA",0,0.25,40.445034,-79.962229,105,7438,7.229982906484935,8659794,1731
4647,"Hillsborough County, FL, USA",4,0.09,27.97151,-82.60999,9,7382,12.88214671423181,2408043,481
5196,"Calvert County, MD, USA",0,0.0,38.61992,-76.51424,26,6805,21.510002801239438,6322354,1264
146,"Arlington County, Arlington, VA, USA",0,0.0,38.8902,-77.0868,27,3404,21.725661404078735,4092437,818
876,"Pinellas County, FL, USA",14,0.0516,27.83254,-82.69643,106,11041,18.732441717925376,9904308,1980
4129,"Cumberland County, ME, USA",41,1.5869,43.65388,-70.23383,3,11228,23.8942205059755,9265149,1853
3145,"Pinellas County, FL, USA",5,1.2605,27.73249,-82.74755,42,2921,24.86564854700281,9904308,1980
12263,"Orange County, CA, USA",0,0.01,33.54343148,-117.7931894,1,4989,9.026466286007404,6304735,1260
8454,"Levy County, FL, USA",0,0.0,29.02226,-82.7248,27,11371,23.580633178758916,598798,119
11259,"Marin County, CA, USA",4,0.0,38.04042,-122.80179,92,4368,20.246448868716683,2222618,444
2470,"Barnstable County, MA, USA",1,0.0,41.63498,-70.2236,27,1012,3.2709648877287814,478154,95
15495,"Santa Barbara County, CA, USA",2,0.0,34.39536,-119.52633,6,2169,23.566359058973653,7045521,1409
13332,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,148,740,18.279224030729015,10409900,2081
1321,"Santa Cruz County, CA, USA",20,0.2264,36.91093,-121.7608,23,6794,21.59813204706941,9311168,1862
2372,"Washington County, OR, USA",2,0.25,45.531804151088,-122.88297014085,141,2795,6.368681389590195,4672539,934
11115,"Alameda County, CA, USA",521,0.5,37.752628176958,-122.20895797145,55,3623,8.05325356439475,11589551,2317
3578,"Colleton County, SC, USA",5,0.0089,32.48227,-80.32663,108,7129,14.243754015085853,6327439,1265
14050,"Douglas County, NE, USA",0,0.25,41.248173,-96.168028,25,6049,16.715774897029664,10514390,2102
15480,"Duval County, FL, USA",8,0.0699,30.31748,-81.67416,89,2661,8.66669739695,295351,59
4783,"Miami-Dade County, FL, USA",3,0.6767,25.73196,-80.23293,124,3217,13.899081123205711,4518308,903
12636,"Los Angeles County, CA, USA",16,1.6251,33.87147,-118.4049,78,1629,6.380339103205253,1214104,242
3186,"Pinellas County, FL, USA",5,1.2605,27.73249,-82.74755,47,7781,6.824912653928809,9904308,1980
8245,"Santa Cruz County, CA, USA",48,0.0095,36.92203,-121.77276,148,10828,1.3631994988758895,9311168,1862
14268,"Sarpy County, NE, USA",0,0.25,41.171518,-96.154441,86,1440,21.412244304243416,5580498,1116
9793,"Leelanau County, MI, USA",9,0.1,44.90501,-86.02618,113,7487,10.66365982092892,9538233,1907
14059,"Jasper County, IA, USA",0,0.25,41.794433,-93.160211,107,10339,23.48220008004715,7246436,1449
12193,"Pinellas County, FL, USA",27,2.501,27.68814,-82.73797,88,11549,12.665797143645252,9904308,1980
15793,"Palm Beach County, FL, USA",0,0.0019,26.38063,-80.17763,88,5301,8.436546711409239,8732606,1746
6708,"Northampton County, VA, USA",6,0.0,37.53328,-75.83103,23,10040,13.922186253005652,9181338,1836
2412,"Miami-Dade County, FL, USA",1,0.0843,25.76752,-80.13658,136,11627,16.420917839627347,4518308,903
14148,"Douglas County, NE, USA",0,0.25,41.297813,-96.02064,141,11613,6.914551515349472,10514390,2102
14123,"Douglas County, NE, USA",0,0.25,41.285962,-96.186446,101,10621,23.009228083964242,10514390,2102
11321,"San Diego County, CA, USA",11,0.6819,32.76991,-117.2501,104,10516,5.18313985796163,7853477,1570
11143,"Onslow County, NC, USA",26,0.0083,34.73582,-77.38305,33,5456,7.931783303464156,9053570,1810
